Time;ms+-;Power;Stabw P;Gleichspannung;Gleichrichtwert;Effektivwert;Scheitelfaktor;Amplitude;Abs. MaxA;Stabw Ieff;Stabw Imid;Stabw Iss;THD;Phase;Number;OW0 [%];OW2 [%];OW3 [%];OW4 [%];OW5 [%];OW6 [%];OW7 [%];OW8 [%];OW9 [%];OW10 [%];OW11 [%];OW12 [%];OW13 [%];OW14 [%];Temperature;Conversion;EDRchannel
1047;0.00E+00;256.2522459;36.60572795;-0.684059033;12.51019208;15.14411228;1.316920517;19.97754242;37.70385527;0.530348;0.9938973;6.387166683;35.81874107;0.261202267;48.55;5.714116783;2.120078267;21.61983017;1.6267535;12.9483211;1.560563383;21.00316175;1.327026233;10.13428563;1.227487783;8.15284925;1.01256335;4.041750533;0.96639195;0.00E+00;0.00E+00;6.041
1048;0.00E+00;577.378168;8.17801;-0.681826383;21.21514847;24.05754638;1.38724375;33.37373787;50.53300037;0.170156;0.836425567;4.6111388;18.68401158;1.628613283;48.66666667;2.97605785;3.254650067;11.13661435;0.7828726;8.359718617;0.83392415;9.809723017;0.8055691;5.757035467;0.695902767;3.257494133;0.54549695;1.09112505;0.58800535;0.00E+00;0.00E+00;6.041
1049;0.00E+00;572.2809742;8.491654283;-0.6832985;21.12229518;23.95171448;1.387050733;33.22229452;50.395517;0.178143867;0.821834267;4.626765767;18.74626015;1.746665383;49;2.9992513;3.21652955;11.21726427;0.789547083;8.367897817;0.849209867;9.830073367;0.806538583;5.785840117;0.692094833;3.257565183;0.5403404;1.04940535;0.571732617;0.00E+00;0.00E+00;6.041
1050;0.00E+00;553.0905998;10.9785282;-0.681332083;20.62478577;23.44785312;1.38093715;32.4284331;49.75923713;0.252575267;0.7792961;4.858978333;19.7068691;1.577980033;48.48333333;3.1503706;3.208367167;11.79691502;0.8191661;8.57086005;0.882366717;10.50847318;0.867433117;6.101747883;0.7506937;3.43834845;0.550091733;1.128056;0.598722367;0.00E+00;0.00E+00;6.041
1051;0.00E+00;154.6541684;2.805722583;-0.685663983;10.0809384;12.49864182;1.30392955;16.29735513;32.0856642;0.11129645;0.522041367;3.29085675;40.58198275;-0.189755367;48.93333333;5.998919717;1.758496133;24.4096808;1.833635617;14.21492413;1.75542695;24.09806975;1.522539033;11.52719822;1.413747183;9.6344004;1.13889755;4.964763067;1.141226633;0.00E+00;0.00E+00;6.041
1052;0.00E+00;255.7687855;37.21248175;-0.685259717;12.5099791;15.12404803;1.31752215;19.98398075;37.31151187;0.493262483;0.876716433;5.85139975;35.85597773;0.292553433;49;5.615896867;2.048049067;21.5809926;1.616441;12.9475748;1.574502783;20.99641827;1.350321683;10.2496383;1.238932883;8.2512112;0.976751467;4.17473155;0.958561367;0.00E+00;0.00E+00;6.041
1053;0.00E+00;587.4194768;10.18028268;-0.682035667;21.39764582;24.2624449;1.387348417;33.6605843;50.95325178;0.205869367;0.794315533;4.564668733;18.6195799;1.700423817;48.33333333;2.955133783;3.203042567;11.05078575;0.790050017;8.343125867;0.842360133;9.762856467;0.806767917;5.800299283;0.69053575;3.3213255;0.516417667;1.163801033;0.5723965;0.00E+00;0.00E+00;6.041
1054;0.00E+00;590.6797659;8.382389617;-0.683195017;21.4638919;24.3326339;1.387575467;33.763411;51.0421204;0.172706883;0.84186375;4.621906433;18.54074113;1.675824817;48.85;2.94542065;3.161885617;10.9899481;0.77482475;8.342846367;0.8196505;9.726086483;0.810381817;5.786454267;0.6985885;3.271381017;0.52262575;1.1064917;0.597762767;0.00E+00;0.00E+00;6.041
1055;0.00E+00;354.9470172;8.4004336;-0.683183083;15.30515633;17.96262708;1.341223917;24.32891965;41.2721583;0.22124995;0.6771329;4.45120805;30.22728942;0.754628967;48.61666667;4.6119136;2.467950617;18.11468687;1.32956505;11.43662083;1.3031537;17.28798457;1.20781145;8.898371017;1.08113055;6.708774833;0.8084935;3.1767638;0.840829083;0.00E+00;0.00E+00;6.041
1056;0.00E+00;156.6791427;2.7926007;-0.68898005;10.12664798;12.57873065;1.30552875;16.42189202;32.48079975;0.110793817;0.515812583;3.262127317;40.26208087;0.017492467;48.71666667;5.985529217;1.764808367;23.95309478;1.805725633;14.12468705;1.71794125;24.08092738;1.494690317;11.51827845;1.396347567;9.615685117;1.0704356;5.093017783;1.038673267;0.00E+00;0.00E+00;6.041
1057;0.00E+00;156.7234145;2.994260667;-0.683824133;10.1300951;12.57965223;1.305873533;16.42743963;32.62950457;0.118438033;0.565460783;3.4765939;40.1804204;0.086373333;48.4;5.937338533;1.758834383;23.92836757;1.7956273;14.11833662;1.711916183;24.01139107;1.4978928;11.54658587;1.403261933;9.49770855;1.09804505;5.0528694;1.115672283;0.00E+00;0.00E+00;6.041
1058;0.00E+00;475.7596153;40.5996731;-0.692535083;18.23642103;21.09264527;1.35974725;28.79412057;47.07677832;0.532173733;1.03304255;6.67523075;24.77379195;1.353074267;49;4.08459825;2.77922925;14.69807523;1.0779858;10.08604857;1.0990974;13.76389653;1.0094114;7.417112683;0.909587733;5.11055275;0.6826622;2.348163333;0.72417545;0.00E+00;0.00E+00;6.041
1059;0.00E+00;591.1681474;8.18029405;-0.685679133;21.48097725;24.34260227;1.3879857;33.78723787;50.93395067;0.168814733;0.80115005;4.498511267;18.40617532;1.7421127;48.58333333;2.951520267;3.178284767;10.87459003;0.789384583;8.316358233;0.843441617;9.669091217;0.809733533;5.70370265;0.701467733;3.256173467;0.519474317;1.113323033;0.570249967;0.00E+00;0.00E+00;6.041
1060;0.00E+00;349.4557451;5.330999083;-0.690252617;15.16000727;17.77001253;1.34079935;24.0777896;40.50177;0.139824717;0.661279183;3.839684483;30.7646317;0.80322215;48.26666667;4.69773545;2.454334983;18.37283785;1.3414982;11.56696443;1.325530733;17.70600357;1.203368033;9.090276717;1.099089367;6.837762383;0.846074683;3.153776733;0.908559167;0.00E+00;0.00E+00;6.041
1061;0.00E+00;151.5626655;2.733688117;-0.683566167;9.971164433;12.37343843;1.301787167;16.1075565;31.75730845;0.109073067;0.528190917;3.230875483;41.04679897;-0.047533383;48;6.054043783;1.74836515;24.50192097;1.859308583;14.347086;1.774669667;24.50257705;1.510636667;11.748093;1.418046133;9.829854267;1.1218908;5.084101433;1.11689775;0.00E+00;0.00E+00;6.041
1062;0.00E+00;264.0133144;33.3575673;-0.685349367;12.75426217;15.36390023;1.318463033;20.34973452;37.83846852;0.4680412;0.9242499;5.9283936;35.63859168;0.5628296;48.53333333;5.609487083;2.147189583;21.14524818;1.59537975;12.95237792;1.545545283;20.96784475;1.358297267;10.33122487;1.2415024;8.3016453;0.966332717;4.232735317;0.949390917;0.00E+00;0.00E+00;6.041
1063;0.00E+00;571.5535647;8.0172135;-0.685713617;21.10919363;23.93553373;1.386600667;33.18911362;50.55850303;0.16857655;0.823329967;4.60205235;18.9283785;1.87645465;48.33333333;3.018619733;3.270492933;11.14488805;0.7814922;8.435253717;0.842455617;10.04280502;0.846613183;5.95042455;0.728389233;3.3185198;0.534809233;1.191880083;0.564535417;0.00E+00;0.00E+00;6.041
1064;0.00E+00;566.8332911;8.220037717;-0.6848383;21.02058168;23.83699987;1.386427;33.04830317;50.39951868;0.173103317;0.84617475;4.716483733;18.98178882;1.864326667;48.8;3.02005815;3.254156183;11.1635745;0.780985683;8.4620299;0.845211833;10.0848638;0.844366933;5.979752783;0.726111083;3.332801933;0.5444975;1.1775749;0.579924483;0.00E+00;0.00E+00;6.041
1065;0.00E+00;546.6931858;8.076465083;-0.685815033;20.48800618;23.28317115;1.382792733;32.23668512;49.35112593;0.172736017;0.787864867;4.429273317;19.88048753;1.76675785;48.63333333;3.193450583;3.181119033;11.77661543;0.8316669;8.649882033;0.88636735;10.68155407;0.869814;6.204466717;0.74814695;3.545738717;0.56049175;1.190073517;0.5789977;0.00E+00;0.00E+00;6.041
1066;0.00E+00;151.4059282;2.792211517;-0.68586825;9.96802765;12.3672398;1.301834833;16.10011987;31.69474275;0.111951067;0.526189133;3.20000725;41.02893927;0.017644133;48.58333333;6.079079767;1.745414117;24.50732092;1.849916983;14.26371083;1.7603205;24.50711647;1.524072517;11.79628212;1.398219283;9.8161737;1.144900067;5.05691495;1.09190815;0.00E+00;0.00E+00;6.041
1067;0.00E+00;265.63219;48.4605026;-0.6872194;12.78172267;15.4238284;1.3141216;20.37492812;38.84342755;0.612205117;0.857642967;8.307203017;35.68968035;0.506676683;48.93333333;5.843297317;2.473524833;21.17408517;1.699752083;12.86258083;1.596021417;20.94791748;1.3674058;10.32965572;1.267756867;8.181461067;1.036752783;4.140925383;1.02224315;0.00E+00;0.00E+00;6.041
1068;0.00E+00;569.3893251;8.365282183;-0.6812898;21.07039507;23.89076825;1.386844183;33.13283018;50.2819087;0.17517895;0.806593;4.4277535;18.84509255;1.719609183;48.31666667;2.995802417;3.262868717;11.13915392;0.79896125;8.4203975;0.837253017;9.948483267;0.81526635;5.899061483;0.698331433;3.31934095;0.531977783;1.150837217;0.5572158;0.00E+00;0.00E+00;6.041
1069;0.00E+00;565.0971752;8.374093633;-0.6863148;20.99177938;23.80101548;1.386549217;33.0013271;50.22003197;0.176384217;0.800378433;4.568515433;18.93039653;1.7284764;48.48333333;3.037586067;3.25784395;11.19466078;0.799151583;8.44486015;0.845787817;10.02351762;0.824715267;5.916689617;0.703815633;3.310448917;0.536282867;1.10794575;0.5623848;0.00E+00;0.00E+00;6.041
1070;0.00E+00;562.8288144;8.32567765;-0.681513733;20.9476655;23.75277807;1.386352683;32.92979143;50.22656873;0.17597955;0.828661967;4.667638367;18.98375523;1.680798683;48.45;3.021401183;3.240464533;11.2275347;0.794091283;8.451858167;0.848654133;10.04215742;0.841716483;5.94751665;0.725542483;3.36228785;0.554711667;1.125383117;0.590659833;0.00E+00;0.00E+00;6.041
1071;0.00E+00;564.8500142;8.150979;-0.6882537;20.98883515;23.79571895;1.3865749;32.99459758;50.12860212;0.171843633;0.823685517;4.551417667;18.91579338;1.777015833;48.63333333;3.046176317;3.2601766;11.15134365;0.801597433;8.4343144;0.848727417;10.02401253;0.833592683;5.9466551;0.715884333;3.3253779;0.541016567;1.121659667;0.56225375;0.00E+00;0.00E+00;6.041
1072;0.00E+00;545.6565076;8.28727565;-0.6835148;20.61510483;23.38878517;1.38559215;32.4073816;49.65129075;0.177968117;0.801125783;4.561731617;19.2597972;1.777416617;48.6;3.072311183;3.29870525;11.40244112;0.812844917;8.467390917;0.8731164;10.26047015;0.862663717;6.0618693;0.75454445;3.370795867;0.533787217;1.143158483;0.5687309;0.00E+00;0.00E+00;6.041
1073;0.00E+00;545.0596469;8.08682425;-0.681831867;20.60264807;23.37619593;1.385576283;32.38955023;49.6079882;0.173777217;0.820770633;4.597128133;19.24064935;1.688556783;48.95;3.074111083;3.293907117;11.45762643;0.827960817;8.459779417;0.880854667;10.21346182;0.866595633;6.00885745;0.7512135;3.332047333;0.5654343;1.091213133;0.606587617;0.00E+00;0.00E+00;6.041
1074;0.00E+00;523.4852323;10.53302233;-0.6778497;20.0314435;22.78772505;1.380097433;31.49177558;48.62543563;0.247239683;0.8082503;4.757502917;20.2970965;1.59657975;48;3.238981967;3.25512435;12.12577832;0.860397;8.6982606;0.909082067;10.92610998;0.899076033;6.33304535;0.789283867;3.535400033;0.57762425;1.143833267;0.6084214;0.00E+00;0.00E+00;6.041
1075;0.00E+00;149.5152829;2.721134367;-0.681465183;9.937282483;12.28963648;1.300503483;15.98274093;31.06706242;0.110240617;0.490756533;3.09048;41.37106962;0.059398267;48;6.088528717;1.83981635;24.76376743;1.848326383;14.15105773;1.77207695;24.80774248;1.547871717;11.89232773;1.4566449;9.828300983;1.083094933;5.150404117;1.097283717;0.00E+00;0.00E+00;6.041
1076;0.00E+00;154.1932968;3.9199173;-0.6839532;10.0759611;12.46891242;1.303081483;16.25064195;31.809125;0.149392067;0.521578567;3.5130846;40.7083943;0.04239175;49;6.01952805;1.7748744;24.3440251;1.814104717;13.99550865;1.758537583;24.45751208;1.535188717;11.67389268;1.452622033;9.572321333;1.098813883;5.00311765;1.109914417;0.00E+00;0.00E+00;6.041
1077;0.00E+00;153.9590255;2.714444417;-0.685675217;10.05438795;12.4695194;1.303914033;16.25916407;32.0032639;0.1085886;0.532614967;3.292119617;40.62739898;0.074974583;48.58333333;6.018356717;1.845788017;24.29029208;1.8298352;14.10572205;1.76141035;24.30089987;1.5208994;11.65037343;1.4141166;9.602227633;1.142102033;5.015032833;1.098133083;0.00E+00;0.00E+00;6.041
1078;0.00E+00;153.4744307;2.681991667;-0.69061845;10.03547373;12.45080007;1.3034834;16.22939755;31.95082095;0.106981467;0.49780835;3.2887457;40.71321338;0.105431617;48.68333333;6.063087067;1.799608617;24.37584665;1.837267583;14.17486178;1.753375583;24.27083255;1.521975017;11.71659073;1.4125457;9.6627708;1.131984567;5.01879745;1.065705817;0.00E+00;0.00E+00;6.041
1079;0.00E+00;153.8592983;2.620808117;-0.69069085;10.04470152;12.4667248;1.3029121;16.2430352;32.0456049;0.104285567;0.535681233;3.257049217;40.8254317;0.102175683;48.13333333;6.061467767;1.7470566;24.38691723;1.892567267;14.19977568;1.786858583;24.36788317;1.541187317;11.75617907;1.450946633;9.741922917;1.1737262;5.0578224;1.051983733;0.00E+00;0.00E+00;6.041
1080;0.00E+00;157.5434577;3.279142567;-0.68278905;10.17557385;12.61254128;1.3042374;16.44977137;32.39518738;0.126579117;0.549901067;3.469661517;40.54021538;0.012807417;48.7;5.941127783;1.797852717;24.04342145;1.8307579;14.11272197;1.720238883;24.43976238;1.52890495;11.44038578;1.416588517;9.744154483;1.145071083;5.054298583;1.1270564;0.00E+00;0.00E+00;6.041
1081;0.00E+00;156.9393044;2.873844583;-0.68562115;10.15034482;12.58942855;1.30447275;16.42255508;32.18540065;0.113750817;0.512660367;3.20650065;40.54105575;0.080727067;48.55;5.9542315;1.791966633;24.02782362;1.833336783;14.18798643;1.73220555;24.41648682;1.506160917;11.40000772;1.405273483;9.75150295;1.108090517;5.142093883;1.0495005;0.00E+00;0.00E+00;6.041
1082;0.00E+00;152.4510056;2.693750083;-0.690503183;10.04005295;12.40915278;1.3013839;16.14907953;31.33802353;0.1078607;0.492930417;3.1656252;41.18368112;0.092149383;49;6.098482233;1.682760967;24.3591198;1.859381867;14.24024743;1.7496572;25.04489907;1.52669855;11.45107285;1.448867217;9.8683319;1.145230967;5.17548525;1.058274083;0.00E+00;0.00E+00;6.041
1083;0.00E+00;152.3086207;2.735900967;-0.684429;10.04538235;12.40285713;1.30127495;16.13950665;31.27182425;0.109397267;0.534417667;3.235783933;41.19676703;0.10983005;49;6.045030817;1.749829483;24.29840153;1.86161785;14.34637993;1.7842245;24.99859073;1.552692933;11.45167263;1.486519967;10.01691353;1.17681095;5.156271067;1.143854317;0.00E+00;0.00E+00;6.041
1084;0.00E+00;152.3570661;2.68062695;-0.681625917;10.04447898;12.40428858;1.301318833;16.14190533;31.21345097;0.107127267;0.503752317;3.177381517;41.1856155;0.21937625;48.93333333;6.021110017;1.809863583;24.26671627;1.824475783;14.32114818;1.747660183;24.9860727;1.560031;11.47932657;1.453587667;10.09020105;1.086216833;5.163005817;1.089065;0.00E+00;0.00E+00;6.041
1085;0.00E+00;153.6136093;2.8147934;-0.682649483;10.0942111;12.454767;1.302016567;16.21632975;31.3443701;0.111787867;0.566402667;3.346112867;40.9969632;0.205880983;48;6.00527935;1.654646;24.24062158;1.8259778;14.3345906;1.74642125;24.88132283;1.579382317;11.3301687;1.495617083;9.904661017;1.1412929;4.95781225;1.074301933;0.00E+00;0.00E+00;6.041
1086;0.00E+00;156.3170443;2.72270925;-0.680514383;10.20315852;12.56161798;1.302662717;16.36351952;31.40795675;0.1080372;0.556250583;3.365738283;40.78637902;0.116687533;48.73333333;5.931761833;1.498450567;24.2974883;1.724639967;14.14311432;1.710297333;24.82732463;1.694651967;11.2060404;1.605949933;9.60324985;1.186867983;4.631246117;1.111779167;0.00E+00;0.00E+00;6.041
1087;0.00E+00;431.678114;36.03863522;-0.686088417;17.49507677;20.26164288;1.353700483;27.50222258;46.22593892;0.570433983;1.10749315;7.2864533;25.5313933;1.406571383;48.83333333;4.41429235;2.6382734;15.10359603;1.060501117;10.30235267;1.135121983;14.58521275;1.16385405;7.379319667;1.065379433;5.150716867;0.74979145;2.0770459;0.724492067;0.00E+00;0.00E+00;6.041
1088;0.00E+00;588.2442941;8.566237533;-0.67874025;21.43064728;24.28116082;1.387068633;33.67969855;50.82896093;0.176993033;0.813283267;4.478755833;18.64254803;1.790300033;48.61666667;2.942241983;3.2464227;11.0522712;0.733886783;8.281168383;0.8395453;10.04673823;0.93182425;5.58086445;0.8239034;3.085175617;0.554482417;0.9672575;0.558629017;0.00E+00;0.00E+00;6.041
1089;0.00E+00;582.5569146;8.50958655;-0.677400833;21.32817922;24.16316625;1.386683417;33.50671742;50.65344952;0.176728267;0.824502433;4.618177117;18.66405022;1.808141867;48.43333333;2.950178567;3.215411117;11.13347302;0.7193918;8.184240317;0.831854;10.1093572;0.939294067;5.6053573;0.852966617;3.0103254;0.571807017;0.76882625;0.5712036;0.00E+00;0.00E+00;6.041
1090;0.00E+00;582.7067216;8.332577867;-0.6804642;21.33259043;24.16723853;1.386715917;33.51316723;50.53912713;0.1730589;0.8154643;4.630637017;18.45074932;1.870981483;48.18333333;2.968826267;3.22374155;10.99863868;0.726373783;7.987050683;0.839387867;10.0482519;0.94877335;5.566586367;0.846460117;3.001188783;0.571078633;0.648650417;0.603080733;0.00E+00;0.00E+00;6.041
1091;0.00E+00;587.7725746;8.827949483;-0.67889465;21.42088758;24.27204918;1.386587283;33.65536712;50.46882352;0.182318;0.81022535;4.54279245;18.29367155;1.915648983;48.7;2.946842833;3.198713183;10.93475232;0.705550033;7.752650317;0.828749483;10.0445177;0.956469667;5.546243317;0.842568217;2.96885205;0.54712225;0.719513517;0.596322217;0.00E+00;0.00E+00;6.041
1092;0.00E+00;589.6080181;8.296897583;-0.678719767;21.43922417;24.30973873;1.386231217;33.69897183;50.37924007;0.171105317;0.811280183;4.4117467;18.3419594;1.9124021;48.21666667;2.948763383;3.184533867;11.04506413;0.733292383;7.626240933;0.85510385;10.0516696;0.948762333;5.601737167;0.838819233;3.01402815;0.568618983;0.8617153;0.610821967;0.00E+00;0.00E+00;6.041
1093;0.00E+00;587.4102626;8.622126583;-0.681673383;21.3985128;24.26459088;1.3860243;33.63137547;50.51206868;0.177967067;0.842326317;4.72154315;18.39022743;1.9446525;48.35;2.959054283;3.201163717;11.06094073;0.722783283;7.657407267;0.8497155;10.09359912;0.9513454;5.59699565;0.845959267;3.00942785;0.5723749;0.884899633;0.64044115;0.00E+00;0.00E+00;6.041
1094;0.00E+00;581.7083132;8.341950783;-0.682736317;21.29971843;24.14682882;1.38609105;33.46975338;50.29295887;0.173271933;0.798150217;4.414236467;18.50425162;1.917357217;48;2.98577715;3.196573133;11.06865328;0.751630583;7.8307777;0.862498433;10.16306627;0.935932683;5.653392433;0.824857217;2.974522967;0.559489567;0.66291985;0.56820175;0.00E+00;0.00E+00;6.041
1095;0.00E+00;574.7604378;8.300217533;-0.682326367;21.172432;24.00240607;1.38633965;33.2755246;50.3566102;0.173403983;0.805643367;4.620186417;18.60389605;1.831767033;48.6;2.99510815;3.221989733;11.16214158;0.751824083;8.0002502;0.858185283;10.0631037;0.932665567;5.721891017;0.823206133;2.9943323;0.56104545;0.6193851;0.564805117;0.00E+00;0.00E+00;6.041
1096;0.00E+00;568.939901;7.864201133;-0.680240533;21.06148033;23.88063157;1.38620515;33.10350277;50.30413505;0.164836583;0.831637267;4.6460578;18.8218618;1.858781833;48.75;2.9970631;3.23398135;11.18039812;0.754801633;8.20676395;0.862866133;10.16393402;0.935985383;5.825690617;0.830722267;3.107916533;0.573237783;0.80534265;0.583399217;0.00E+00;0.00E+00;6.041
1097;0.00E+00;566.0756983;7.5515034;-0.690626333;21.00741197;23.8210364;1.386283767;33.0227771;50.29295603;0.159017617;0.804743633;4.568373967;18.91254387;1.784970417;48.56666667;3.042838917;3.217355417;11.21742777;0.756287483;8.314610533;0.868745217;10.18940238;0.9181497;5.823323167;0.812406767;3.13038295;0.554115533;1.00185945;0.557655833;0.00E+00;0.00E+00;6.041
1098;0.00E+00;527.7019009;11.07255922;-0.6790396;20.00668738;22.78745232;1.3768338;31.45312522;48.67553155;0.261411217;0.774519483;4.826850983;20.76489368;1.61872025;48.46666667;3.307943533;3.146728867;12.4053648;0.8788874;8.82717685;0.968832683;11.37364208;0.983638683;6.2460256;0.859849167;3.591101267;0.615880583;1.2413759;0.620584083;0.00E+00;0.00E+00;6.041
1099;0.00E+00;152.7266921;2.815232217;-0.683445117;10.02593278;12.41867608;1.302265583;16.17244233;31.75581377;0.112720367;0.537337333;3.355279917;40.91421868;0.168970567;48.36666667;6.028013533;1.627581;24.56883523;1.816244433;14.24107067;1.754451733;24.58729538;1.615034317;11.38140597;1.5173328;9.560000267;1.203504383;4.9183251;1.123052267;0.00E+00;0.00E+00;6.041
1100;0.00E+00;151.674517;2.7783697;-0.684953817;9.977716983;12.3758621;1.30138565;16.10575442;31.70760498;0.111071467;0.510816;3.280113917;41.17737242;0.066104233;48.48333333;6.061785183;1.567216067;24.5572963;1.800509533;14.42623562;1.736248717;24.73997007;1.596817567;11.53544923;1.492419967;9.739579417;1.155619467;5.21239825;1.1183969;0.00E+00;0.00E+00;6.041
1101;0.00E+00;151.4257296;2.656963283;-0.69448775;9.967075517;12.36725792;1.300690033;16.08594797;31.56485278;0.107232283;0.502895967;3.0667595;41.31337977;0.229539267;48.65;6.155171133;1.547311633;24.59049622;1.8108668;14.44566345;1.7319088;24.85645538;1.598986967;11.65130867;1.487919667;9.79403805;1.132260217;5.192440817;1.0705569;0.00E+00;0.00E+00;6.041
1102;0.00E+00;151.6081232;2.68687275;-0.69580345;9.97243975;12.3754357;1.30075825;16.09742878;31.86804393;0.108638683;0.531478467;3.338633967;41.27474782;0.1050474;48.46666667;6.159852333;1.6004609;24.67372797;1.79986495;14.46000582;1.724125767;24.73042222;1.589661183;11.63564808;1.478038567;9.754262383;1.14873745;5.109375767;1.13024075;0.00E+00;0.00E+00;6.041
1103;0.00E+00;151.6576929;2.68091185;-0.690497817;9.97366525;12.3766157;1.301745883;16.11117938;31.8457667;0.108013217;0.533182933;3.342666317;41.04463802;-0.060115333;48.93333333;6.1145383;1.601590683;24.55702865;1.77879065;14.48149055;1.726187433;24.59774845;1.575390867;11.53910367;1.445966817;9.589017883;1.143165717;4.967470567;1.14206995;0.00E+00;0.00E+00;6.041
1104;0.00E+00;301.0364386;6.657585633;-0.688286583;14.19017213;16.97216408;1.343314933;22.93137433;39.18820897;0.198919717;0.533556883;4.061429367;30.82865632;0.075785517;48.68333333;4.625347317;1.387307533;18.38965095;1.398733217;10.69041207;1.321852183;18.67755307;1.168209367;8.462526567;1.0730081;7.29594175;0.849496367;3.714143633;0.795843133;0.00E+00;0.00E+00;6.041
1105;0.00E+00;150.9133362;2.744555083;-0.689904467;9.952015167;12.34762737;1.302134467;16.07825658;31.67753113;0.110713717;0.537186267;3.272420967;40.98137717;0.1633924;48;6.123033083;1.893789767;24.47374403;1.839605933;14.3153157;1.755948133;24.53985215;1.557075;11.56479577;1.440765083;9.7742379;1.1073779;5.108275217;1.09395665;0.00E+00;0.00E+00;6.041
1106;0.00E+00;150.8635539;2.70875695;-0.682426767;9.947113983;12.3438942;1.30148265;16.06535433;31.76565553;0.109250483;0.54472565;3.346837783;41.10816348;0.170828933;48.63333333;6.0561449;1.779412067;24.56277437;1.819019267;14.33326598;1.754027783;24.5941113;1.574226733;11.6206701;1.460232083;9.83081885;1.1340835;5.163828217;1.14901695;0.00E+00;0.00E+00;6.041
1107;0.00E+00;150.5629365;2.7239803;-0.685182433;9.938006317;12.33268702;1.301864117;16.05547428;31.58785477;0.10988415;0.489712483;3.11083995;41.04954423;0.119341867;48.6;6.082122133;1.809440117;24.53261915;1.868346783;14.34397915;1.785647717;24.55330718;1.575225817;11.60982117;1.469308917;9.771284033;1.114964433;5.116777033;1.079491017;0.00E+00;0.00E+00;6.041
1108;0.00E+00;150.6831054;2.7895466;-0.686295433;9.9437318;12.3373252;1.302008733;16.06328567;31.6580341;0.112758433;0.53055635;3.3298989;41.02466505;0.15239185;49;6.100670767;1.802290233;24.47531708;1.850983367;14.31872587;1.745628933;24.6087985;1.5594749;11.57897225;1.4497228;9.756141417;1.1150657;5.130529633;1.086423833;0.00E+00;0.00E+00;6.041
1109;0.00E+00;150.9238719;2.803506583;-0.688829133;9.950856867;12.3468654;1.301337633;16.06741665;31.85545825;0.112989183;0.546591783;3.4644402;41.1094383;0.153834333;48.63333333;6.1172435;1.765178183;24.49414023;1.84802805;14.3363942;1.751523083;24.63600325;1.5591559;11.72107585;1.462850733;9.77100715;1.159852433;5.154022317;1.159342733;0.00E+00;0.00E+00;6.041
1110;0.00E+00;153.3308782;2.895807033;-0.69109335;10.04613913;12.44339065;1.30273055;16.21043897;31.75336738;0.115255367;0.535339583;3.31958805;40.79700678;0.034552233;48.65;6.08031115;1.619048883;24.52700332;1.798448433;14.16567573;1.733760617;24.4603703;1.605202633;11.5312584;1.50267785;9.482815783;1.19129995;4.847557283;1.077209833;0.00E+00;0.00E+00;6.041
1111;0.00E+00;242.0681805;35.09371582;-0.694404833;12.33683792;14.91721018;1.31619365;19.67059017;37.2727767;0.48267705;1.014764117;6.450094533;35.92308847;0.442811233;48.45;5.844147383;1.760591117;21.57593532;1.562796183;12.94348428;1.562275933;21.29087157;1.48601355;10.25005332;1.404623383;7.957613617;1.0747183;3.877520317;0.90419205;0.00E+00;0.00E+00;6.041
1112;0.00E+00;557.7249133;7.755307933;-0.6847115;20.83409668;23.64226167;1.385706033;32.76147277;50.02954713;0.163931;0.803690167;4.485491167;19.16432973;1.638491133;48;3.045840517;3.16978245;11.4120825;0.772508117;8.442951083;0.87081655;10.25979092;0.9313491;5.8836396;0.825248333;3.25865875;0.5936365;1.0920783;0.603648917;0.00E+00;0.00E+00;6.041
1113;0.00E+00;565.2627083;8.2637974;-0.685392483;20.974436;23.80321668;1.38601265;32.99161012;50.20162068;0.17401;0.813039233;4.495956783;18.9942128;1.657694833;48.75;3.029567283;3.282697867;11.37784973;0.7581664;8.2625675;0.85162925;10.18232147;0.918990917;5.836367383;0.8211999;3.13747745;0.5821426;0.922959483;0.586887917;0.00E+00;0.00E+00;6.041
1114;0.00E+00;562.3164485;8.31803225;-0.685840917;20.92462128;23.74189983;1.38590145;32.90397605;49.98816993;0.175868233;0.81050275;4.552411517;18.86399367;1.670231467;49;3.051841433;3.245455383;11.3687782;0.768139383;8.07380875;0.860314217;10.15605373;0.929839717;5.814193867;0.81579625;3.1008454;0.5708885;0.709001917;0.569163983;0.00E+00;0.00E+00;6.041
1115;0.00E+00;563.3163287;8.302175083;-0.693048;20.94172167;23.76355175;1.385637067;32.92771703;50.03159485;0.175081783;0.825177533;4.7309239;18.82669517;1.655006333;48.83333333;3.0675004;3.248182933;11.39523932;0.7653094;7.905991133;0.8671118;10.13798113;0.957892333;5.87608715;0.850817367;3.136706183;0.562816733;0.65496785;0.5886046;0.00E+00;0.00E+00;6.041
1116;0.00E+00;565.4412971;8.051496667;-0.691037367;20.9789216;23.80806172;1.385592683;32.98832792;49.86173833;0.169673617;0.820245317;4.5541822;18.64112988;1.602708533;48.83333333;3.060966633;3.232062217;11.32685905;0.74866775;7.724384617;0.845063733;10.06140422;0.939010633;5.774717483;0.833359017;3.155006617;0.57391925;0.801954317;0.634019883;0.00E+00;0.00E+00;6.041
